date,longitude,latitude,garagecode,occupancy rate
2014-08-20,10.197,56.1527,SCANDCENTER,0.39850470430107526
2014-08-20,10.2049,56.15679,MAGASIN,0.3528645833333333
2014-08-20,10.20596,56.14951,BRUUNS,0.23609653725078697
2014-08-20,10.206,56.15561,BUSGADEHUSET,0.2503205128205128
2014-08-20,10.20818,56.15441,SALLING,0.3579464285714285
2014-08-20,10.21149,56.14952,KALKVAERKSVEJ,0.12113095238095234
2014-08-20,10.21284,56.16184,NORREPORT,0.4782051282051282
2014-08-20,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-21,10.197,56.1527,SCANDCENTER,0.42177419354838713
2014-08-21,10.2049,56.15679,MAGASIN,0.3307291666666667
2014-08-21,10.20596,56.14951,BRUUNS,0.2354844351171738
2014-08-21,10.206,56.15561,BUSGADEHUSET,0.13701923076923073
2014-08-21,10.20818,56.15441,SALLING,0.2839583333333333
2014-08-21,10.21149,56.14952,KALKVAERKSVEJ,0.13323412698412693
2014-08-21,10.21284,56.16184,NORREPORT,0.548076923076923
2014-08-21,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-22,10.197,56.1527,SCANDCENTER,0.4001008064516129
2014-08-22,10.2049,56.15679,MAGASIN,0.39395833333333335
2014-08-22,10.20596,56.14951,BRUUNS,0.2859828611402588
2014-08-22,10.206,56.15561,BUSGADEHUSET,0.19999999999999996
2014-08-22,10.20818,56.15441,SALLING,0.2972916666666666
2014-08-22,10.21149,56.14952,KALKVAERKSVEJ,0.10119047619047615
2014-08-22,10.21284,56.16184,NORREPORT,0.5032051282051282
2014-08-22,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-23,10.197,56.1527,SCANDCENTER,0.19208669354838706
2014-08-23,10.2049,56.15679,MAGASIN,0.31395833333333334
2014-08-23,10.20596,56.14951,BRUUNS,0.24978139209513814
2014-08-23,10.206,56.15561,BUSGADEHUSET,0.3301282051282051
2014-08-23,10.20818,56.15441,SALLING,0.2321130952380952
2014-08-23,10.21149,56.14952,KALKVAERKSVEJ,0.05962301587301583
2014-08-23,10.21284,56.16184,NORREPORT,0.43333333333333335
2014-08-23,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-24,10.197,56.1527,SCANDCENTER,0.189885752688172
2014-08-24,10.2049,56.15679,MAGASIN,0.12333333333333334
2014-08-24,10.20596,56.14951,BRUUNS,0.17573889471843296
2014-08-24,10.206,56.15561,BUSGADEHUSET,0.3955128205128205
2014-08-24,10.20818,56.15441,SALLING,0.11502976190476187
2014-08-24,10.21149,56.14952,KALKVAERKSVEJ,0.040476190476190436
2014-08-24,10.21284,56.16184,NORREPORT,0.6387820512820513
2014-08-24,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-25,10.197,56.1527,SCANDCENTER,0.3470430107526881
2014-08-25,10.2049,56.15679,MAGASIN,0.23286458333333335
2014-08-25,10.20596,56.14951,BRUUNS,0.22330797481636933
2014-08-25,10.206,56.15561,BUSGADEHUSET,0.7807692307692308
2014-08-25,10.20818,56.15441,SALLING,0.2626488095238095
2014-08-25,10.21149,56.14952,KALKVAERKSVEJ,0.12261904761904759
2014-08-25,10.21284,56.16184,NORREPORT,0.6108974358974358
2014-08-25,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-26,10.197,56.1527,SCANDCENTER,0.3767809139784946
2014-08-26,10.2049,56.15679,MAGASIN,0.3163020833333333
2014-08-26,10.20596,56.14951,BRUUNS,0.21736183980412727
2014-08-26,10.206,56.15561,BUSGADEHUSET,0.9892628205128204
2014-08-26,10.20818,56.15441,SALLING,0.2841666666666666
2014-08-26,10.21149,56.14952,KALKVAERKSVEJ,0.1339285714285714
2014-08-26,10.21284,56.16184,NORREPORT,0.4189102564102564
2014-08-26,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-27,10.197,56.1527,SCANDCENTER,0.42963709677419354
2014-08-27,10.2049,56.15679,MAGASIN,0.3463020833333333
2014-08-27,10.20596,56.14951,BRUUNS,0.22700244840853442
2014-08-27,10.206,56.15561,BUSGADEHUSET,1.0955128205128204
2014-08-27,10.20818,56.15441,SALLING,0.276875
2014-08-27,10.21149,56.14952,KALKVAERKSVEJ,0.13759920634920633
2014-08-27,10.21284,56.16184,NORREPORT,0.4282051282051282
2014-08-27,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-28,10.197,56.1527,SCANDCENTER,0.4243111559139785
2014-08-28,10.2049,56.15679,MAGASIN,0.291875
2014-08-28,10.20596,56.14951,BRUUNS,0.22997551591465545
2014-08-28,10.206,56.15561,BUSGADEHUSET,1.7001602564102563
2014-08-28,10.20818,56.15441,SALLING,0.2464880952380952
2014-08-28,10.21149,56.14952,KALKVAERKSVEJ,0.12867063492063488
2014-08-28,10.21284,56.16184,NORREPORT,0.517948717948718
2014-08-28,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-29,10.197,56.1527,SCANDCENTER,0.33672715053763436
2014-08-29,10.2049,56.15679,MAGASIN,0.35765625
2014-08-29,10.20596,56.14951,BRUUNS,0.3140083945435467
2014-08-29,10.206,56.15561,BUSGADEHUSET,2.1735576923076922
2014-08-29,10.20818,56.15441,SALLING,0.2747321428571428
2014-08-29,10.21149,56.14952,KALKVAERKSVEJ,0.1407738095238095
2014-08-29,10.21284,56.16184,NORREPORT,0.4615384615384615
2014-08-29,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-30,10.197,56.1527,SCANDCENTER,0.2859711021505376
2014-08-30,10.2049,56.15679,MAGASIN,0.3086979166666667
2014-08-30,10.20596,56.14951,BRUUNS,0.3176591465547394
2014-08-30,10.206,56.15561,BUSGADEHUSET,2.378365384615385
2014-08-30,10.20818,56.15441,SALLING,0.20782738095238093
2014-08-30,10.21149,56.14952,KALKVAERKSVEJ,0.08819444444444441
2014-08-30,10.21284,56.16184,NORREPORT,0.4631410256410256
2014-08-30,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-08-31,10.197,56.1527,SCANDCENTER,0.23185483870967738
2014-08-31,10.2049,56.15679,MAGASIN,0.1665625
2014-08-31,10.20596,56.14951,BRUUNS,0.17165092689751657
2014-08-31,10.206,56.15561,BUSGADEHUSET,2.3596153846153847
2014-08-31,10.20818,56.15441,SALLING,0.08958333333333329
2014-08-31,10.21149,56.14952,KALKVAERKSVEJ,0.053670634920634876
2014-08-31,10.21284,56.16184,NORREPORT,0.5442307692307692
2014-08-31,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-01,10.197,56.1527,SCANDCENTER,0.35024544179523137
2014-09-01,10.2049,56.15679,MAGASIN,0.29445652173913045
2014-09-01,10.20596,56.14951,BRUUNS,0.20655595601989135
2014-09-01,10.206,56.15561,BUSGADEHUSET,2.376588628762542
2014-09-01,10.20818,56.15441,SALLING,0.2597204968944099
2014-09-01,10.21149,56.14952,KALKVAERKSVEJ,0.14668737060041404
2014-09-01,10.21284,56.16184,NORREPORT,0.6692307692307693
2014-09-01,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-02,10.197,56.1527,SCANDCENTER,0.3735215053763441
2014-09-02,10.2049,56.15679,MAGASIN,0.2559375
2014-09-02,10.20596,56.14951,BRUUNS,0.2619141308149702
2014-09-02,10.206,56.15561,BUSGADEHUSET,1.2338141025641025
2014-09-02,10.20818,56.15441,SALLING,0.32428571428571423
2014-09-02,10.21149,56.14952,KALKVAERKSVEJ,0.20049603174603173
2014-09-02,10.21284,56.16184,NORREPORT,0.5298076923076923
2014-09-02,10.21353,56.15659,SKOLEBAKKEN,1.0000406901041667
2014-09-03,10.197,56.1527,SCANDCENTER,0.46087029569892474
2014-09-03,10.2049,56.15679,MAGASIN,0.30807291666666664
2014-09-03,10.20596,56.14951,BRUUNS,0.2358779293459251
2014-09-03,10.206,56.15561,BUSGADEHUSET,0.8666666666666667
2014-09-03,10.20818,56.15441,SALLING,0.32532738095238095
2014-09-03,10.21149,56.14952,KALKVAERKSVEJ,0.15496031746031744
2014-09-03,10.21284,56.16184,NORREPORT,0.5711538461538461
2014-09-03,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-04,10.197,56.1527,SCANDCENTER,0.48042674731182794
2014-09-04,10.2049,56.15679,MAGASIN,0.29302083333333334
2014-09-04,10.20596,56.14951,BRUUNS,0.2518581671913256
2014-09-04,10.206,56.15561,BUSGADEHUSET,1.073076923076923
2014-09-04,10.20818,56.15441,SALLING,0.2975892857142857
2014-09-04,10.21149,56.14952,KALKVAERKSVEJ,0.17767857142857138
2014-09-04,10.21284,56.16184,NORREPORT,0.5275641025641026
2014-09-04,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-05,10.197,56.1527,SCANDCENTER,0.4643817204301075
2014-09-05,10.2049,56.15679,MAGASIN,0.2989583333333333
2014-09-05,10.20596,56.14951,BRUUNS,0.2880814970269325
2014-09-05,10.206,56.15561,BUSGADEHUSET,1.324198717948718
2014-09-05,10.20818,56.15441,SALLING,0.32678571428571423
2014-09-05,10.21149,56.14952,KALKVAERKSVEJ,0.1686507936507936
2014-09-05,10.21284,56.16184,NORREPORT,0.5330128205128205
2014-09-05,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-06,10.197,56.1527,SCANDCENTER,0.3903225806451613
2014-09-06,10.2049,56.15679,MAGASIN,0.33432291666666664
2014-09-06,10.20596,56.14951,BRUUNS,0.2596624693948933
2014-09-06,10.206,56.15561,BUSGADEHUSET,1.4844551282051281
2014-09-06,10.20818,56.15441,SALLING,0.25732142857142853
2014-09-06,10.21149,56.14952,KALKVAERKSVEJ,0.12777777777777774
2014-09-06,10.21284,56.16184,NORREPORT,0.5451923076923076
2014-09-06,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-07,10.197,56.1527,SCANDCENTER,0.26134072580645157
2014-09-07,10.2049,56.15679,MAGASIN,0.21333333333333335
2014-09-07,10.20596,56.14951,BRUUNS,0.16386848548443508
2014-09-07,10.206,56.15561,BUSGADEHUSET,1.3913461538461538
2014-09-07,10.20818,56.15441,SALLING,0.1232738095238095
2014-09-07,10.21149,56.14952,KALKVAERKSVEJ,0.08660714285714283
2014-09-07,10.21284,56.16184,NORREPORT,0.6666666666666666
2014-09-07,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-08,10.197,56.1527,SCANDCENTER,0.4029905913978495
2014-09-08,10.2049,56.15679,MAGASIN,0.3098958333333333
2014-09-08,10.20596,56.14951,BRUUNS,0.21865162644281214
2014-09-08,10.206,56.15561,BUSGADEHUSET,1.3020833333333333
2014-09-08,10.20818,56.15441,SALLING,0.2602083333333333
2014-09-08,10.21149,56.14952,KALKVAERKSVEJ,0.1274801587301587
2014-09-08,10.21284,56.16184,NORREPORT,0.5477564102564102
2014-09-08,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-09,10.197,56.1527,SCANDCENTER,0.37904905913978487
2014-09-09,10.2049,56.15679,MAGASIN,0.30130208333333336
2014-09-09,10.20596,56.14951,BRUUNS,0.21607205316544242
2014-09-09,10.206,56.15561,BUSGADEHUSET,1.4041666666666668
2014-09-09,10.20818,56.15441,SALLING,0.27901785714285715
2014-09-09,10.21149,56.14952,KALKVAERKSVEJ,0.114781746031746
2014-09-09,10.21284,56.16184,NORREPORT,0.5060897435897436
2014-09-09,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-10,10.197,56.1527,SCANDCENTER,0.4129200268817204
2014-09-10,10.2049,56.15679,MAGASIN,0.27499999999999997
2014-09-10,10.20596,56.14951,BRUUNS,0.08868922700244837
2014-09-10,10.206,56.15561,BUSGADEHUSET,1.6152243589743591
2014-09-10,10.20818,56.15441,SALLING,0.2689285714285714
2014-09-10,10.21149,56.14952,KALKVAERKSVEJ,0.12956349206349205
2014-09-10,10.21284,56.16184,NORREPORT,0.5990384615384615
2014-09-10,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-11,10.197,56.1527,SCANDCENTER,0.37377352150537635
2014-09-11,10.2049,56.15679,MAGASIN,0.25666666666666665
2014-09-11,10.20596,56.14951,BRUUNS,0.20194998251136756
2014-09-11,10.206,56.15561,BUSGADEHUSET,1.8932692307692307
2014-09-11,10.20818,56.15441,SALLING,0.2685714285714285
2014-09-11,10.21149,56.14952,KALKVAERKSVEJ,0.16071428571428567
2014-09-11,10.21284,56.16184,NORREPORT,0.5349358974358974
2014-09-11,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-12,10.197,56.1527,SCANDCENTER,0.33422379032258065
2014-09-12,10.2049,56.15679,MAGASIN,0.25994791666666667
2014-09-12,10.20596,56.14951,BRUUNS,0.2607336481287163
2014-09-12,10.206,56.15561,BUSGADEHUSET,2.1033653846153846
2014-09-12,10.20818,56.15441,SALLING,0.27351190476190473
2014-09-12,10.21149,56.14952,KALKVAERKSVEJ,0.08244047619047613
2014-09-12,10.21284,56.16184,NORREPORT,0.5737179487179488
2014-09-12,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-13,10.197,56.1527,SCANDCENTER,0.1903401122019635
2014-09-13,10.2049,56.15679,MAGASIN,0.24070652173913043
2014-09-13,10.20596,56.14951,BRUUNS,0.2595921346776769
2014-09-13,10.206,56.15561,BUSGADEHUSET,2.2570234113712373
2014-09-13,10.20818,56.15441,SALLING,0.2048136645962733
2014-09-13,10.21149,56.14952,KALKVAERKSVEJ,0.04896480331262936
2014-09-13,10.21284,56.16184,NORREPORT,0.3464882943143813
2014-09-13,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-14,10.197,56.1527,SCANDCENTER,0.14504368279569888
2014-09-14,10.2049,56.15679,MAGASIN,0.08776041666666667
2014-09-14,10.20596,56.14951,BRUUNS,0.142707240293809
2014-09-14,10.206,56.15561,BUSGADEHUSET,2.1700320512820515
2014-09-14,10.20818,56.15441,SALLING,0.08999999999999997
2014-09-14,10.21149,56.14952,KALKVAERKSVEJ,0.035813492063492026
2014-09-14,10.21284,56.16184,NORREPORT,0.5057692307692307
2014-09-14,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-15,10.197,56.1527,SCANDCENTER,0.336993822923816
2014-09-15,10.2049,56.15679,MAGASIN,0.22909574468085106
2014-09-15,10.20596,56.14951,BRUUNS,0.21569065213993877
2014-09-15,10.206,56.15561,BUSGADEHUSET,1.292798690671031
2014-09-15,10.20818,56.15441,SALLING,0.24732522796352582
2014-09-15,10.21149,56.14952,KALKVAERKSVEJ,0.21084093211752783
2014-09-15,10.21284,56.16184,NORREPORT,0.5826513911620295
2014-09-15,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-16,10.197,56.1527,SCANDCENTER,0.4308339052848318
2014-09-16,10.2049,56.15679,MAGASIN,0.25707446808510637
2014-09-16,10.20596,56.14951,BRUUNS,0.2794981134602933
2014-09-16,10.206,56.15561,BUSGADEHUSET,0.739607201309329
2014-09-16,10.20818,56.15441,SALLING,0.2627659574468085
2014-09-16,10.21149,56.14952,KALKVAERKSVEJ,0.15572441742654505
2014-09-16,10.21284,56.16184,NORREPORT,0.4527004909983633
2014-09-16,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-17,10.197,56.1527,SCANDCENTER,0.47637768817204296
2014-09-17,10.2049,56.15679,MAGASIN,0.2747395833333333
2014-09-17,10.20596,56.14951,BRUUNS,0.2997551591465547
2014-09-17,10.206,56.15561,BUSGADEHUSET,1.0078525641025642
2014-09-17,10.20818,56.15441,SALLING,0.281547619047619
2014-09-17,10.21149,56.14952,KALKVAERKSVEJ,0.16041666666666662
2014-09-17,10.21284,56.16184,NORREPORT,0.5509615384615385
2014-09-17,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-18,10.197,56.1527,SCANDCENTER,0.38357927247769386
2014-09-18,10.2049,56.15679,MAGASIN,0.24117021276595743
2014-09-18,10.20596,56.14951,BRUUNS,0.21359201625326513
2014-09-18,10.206,56.15561,BUSGADEHUSET,1.2500818330605565
2014-09-18,10.20818,56.15441,SALLING,0.2847720364741641
2014-09-18,10.21149,56.14952,KALKVAERKSVEJ,0.14022289766970614
2014-09-18,10.21284,56.16184,NORREPORT,0.5885433715220949
2014-09-18,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-19,10.197,56.1527,SCANDCENTER,0.38224126344086023
2014-09-19,10.2049,56.15679,MAGASIN,0.3198958333333333
2014-09-19,10.20596,56.14951,BRUUNS,0.2657616299405386
2014-09-19,10.206,56.15561,BUSGADEHUSET,1.3903846153846153
2014-09-19,10.20818,56.15441,SALLING,0.2938988095238095
2014-09-19,10.21149,56.14952,KALKVAERKSVEJ,0.13124999999999998
2014-09-19,10.21284,56.16184,NORREPORT,0.569551282051282
2014-09-19,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-20,10.197,56.1527,SCANDCENTER,0.301192876344086
2014-09-20,10.2049,56.15679,MAGASIN,0.27901041666666665
2014-09-20,10.20596,56.14951,BRUUNS,0.3126967471143756
2014-09-20,10.206,56.15561,BUSGADEHUSET,1.795352564102564
2014-09-20,10.20818,56.15441,SALLING,0.2928571428571428
2014-09-20,10.21149,56.14952,KALKVAERKSVEJ,0.062103174603174556
2014-09-20,10.21284,56.16184,NORREPORT,0.43365384615384617
2014-09-20,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-21,10.197,56.1527,SCANDCENTER,0.24726142473118276
2014-09-21,10.2049,56.15679,MAGASIN,0.07848958333333333
2014-09-21,10.20596,56.14951,BRUUNS,0.12565582371458547
2014-09-21,10.206,56.15561,BUSGADEHUSET,1.8165064102564104
2014-09-21,10.20818,56.15441,SALLING,0.13669642857142852
2014-09-21,10.21149,56.14952,KALKVAERKSVEJ,0.029166666666666632
2014-09-21,10.21284,56.16184,NORREPORT,0.4913461538461539
2014-09-21,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-22,10.197,56.1527,SCANDCENTER,0.42281586021505374
2014-09-22,10.2049,56.15679,MAGASIN,0.31375000000000003
2014-09-22,10.20596,56.14951,BRUUNS,0.209011017838405
2014-09-22,10.206,56.15561,BUSGADEHUSET,1.2322115384615384
2014-09-22,10.20818,56.15441,SALLING,0.27735119047619045
2014-09-22,10.21149,56.14952,KALKVAERKSVEJ,0.11974206349206347
2014-09-22,10.21284,56.16184,NORREPORT,0.49935897435897436
2014-09-22,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-23,10.197,56.1527,SCANDCENTER,0.44442204301075267
2014-09-23,10.2049,56.15679,MAGASIN,0.29630208333333335
2014-09-23,10.20596,56.14951,BRUUNS,0.2241824064358167
2014-09-23,10.206,56.15561,BUSGADEHUSET,0.8091346153846154
2014-09-23,10.20818,56.15441,SALLING,0.27577380952380953
2014-09-23,10.21149,56.14952,KALKVAERKSVEJ,0.19097222222222218
2014-09-23,10.21284,56.16184,NORREPORT,0.4304487179487179
2014-09-23,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-24,10.197,56.1527,SCANDCENTER,0.4327956989247312
2014-09-24,10.2049,56.15679,MAGASIN,0.25895833333333335
2014-09-24,10.20596,56.14951,BRUUNS,0.23513466246939485
2014-09-24,10.206,56.15561,BUSGADEHUSET,1.0240384615384615
2014-09-24,10.20818,56.15441,SALLING,0.2977380952380952
2014-09-24,10.21149,56.14952,KALKVAERKSVEJ,0.17867063492063487
2014-09-24,10.21284,56.16184,NORREPORT,0.44743589743589746
2014-09-24,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-25,10.197,56.1527,SCANDCENTER,0.47568884408602147
2014-09-25,10.2049,56.15679,MAGASIN,0.28192708333333333
2014-09-25,10.20596,56.14951,BRUUNS,0.25588055264078347
2014-09-25,10.206,56.15561,BUSGADEHUSET,1.314423076923077
2014-09-25,10.20818,56.15441,SALLING,0.2820535714285714
2014-09-25,10.21149,56.14952,KALKVAERKSVEJ,0.22956349206349203
2014-09-25,10.21284,56.16184,NORREPORT,0.5496794871794872
2014-09-25,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-26,10.197,56.1527,SCANDCENTER,0.36232718894009214
2014-09-26,10.2049,56.15679,MAGASIN,0.2866964285714286
2014-09-26,10.20596,56.14951,BRUUNS,0.22365462449407883
