date,longitude,latitude,garagecode,occupancy rate
2014-09-26,10.206,56.15561,BUSGADEHUSET,1.4538461538461538
2014-09-26,10.20818,56.15441,SALLING,0.26903061224489794
2014-09-26,10.21149,56.14952,KALKVAERKSVEJ,0.16088435374149657
2014-09-26,10.21284,56.16184,NORREPORT,0.5543956043956044
2014-09-26,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-29,10.197,56.1527,SCANDCENTER,0.49198924731182797
2014-09-29,10.2049,56.15679,MAGASIN,0.41791666666666666
2014-09-29,10.20596,56.14951,BRUUNS,0.34351171738370057
2014-09-29,10.206,56.15561,BUSGADEHUSET,2.496153846153846
2014-09-29,10.20818,56.15441,SALLING,0.7021904761904761
2014-09-29,10.21149,56.14952,KALKVAERKSVEJ,0.2076190476190476
2014-09-29,10.21284,56.16184,NORREPORT,0.4153846153846154
2014-09-29,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-09-30,10.197,56.1527,SCANDCENTER,0.4261256720430107
2014-09-30,10.2049,56.15679,MAGASIN,0.2658333333333333
2014-09-30,10.20596,56.14951,BRUUNS,0.2612801678908709
2014-09-30,10.206,56.15561,BUSGADEHUSET,1.2604166666666667
2014-09-30,10.20818,56.15441,SALLING,0.4727083333333333
2014-09-30,10.21149,56.14952,KALKVAERKSVEJ,0.22311507936507935
2014-09-30,10.21284,56.16184,NORREPORT,0.48333333333333334
2014-09-30,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-01,10.197,56.1527,SCANDCENTER,0.3988675360329444
2014-10-01,10.2049,56.15679,MAGASIN,0.25851063829787235
2014-10-01,10.20596,56.14951,BRUUNS,0.25058605523431043
2014-10-01,10.206,56.15561,BUSGADEHUSET,0.8708674304418985
2014-10-01,10.20818,56.15441,SALLING,0.44191489361702124
2014-10-01,10.21149,56.14952,KALKVAERKSVEJ,0.2353596757852077
2014-10-01,10.21284,56.16184,NORREPORT,0.5083469721767594
2014-10-01,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-02,10.197,56.1527,SCANDCENTER,0.4326780913978494
2014-10-02,10.2049,56.15679,MAGASIN,0.27979166666666666
2014-10-02,10.20596,56.14951,BRUUNS,0.2983997901364113
2014-10-02,10.206,56.15561,BUSGADEHUSET,1.1294871794871795
2014-10-02,10.20818,56.15441,SALLING,0.4272916666666666
2014-10-02,10.21149,56.14952,KALKVAERKSVEJ,0.15575396825396823
2014-10-02,10.21284,56.16184,NORREPORT,0.7817307692307692
2014-10-02,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-03,10.197,56.1527,SCANDCENTER,0.3649361559139785
2014-10-03,10.2049,56.15679,MAGASIN,0.32156250000000003
2014-10-03,10.20596,56.14951,BRUUNS,0.3330272822665267
2014-10-03,10.206,56.15561,BUSGADEHUSET,1.536698717948718
2014-10-03,10.20818,56.15441,SALLING,0.5226488095238095
2014-10-03,10.21149,56.14952,KALKVAERKSVEJ,0.12311507936507933
2014-10-03,10.21284,56.16184,NORREPORT,0.49102564102564106
2014-10-03,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-04,10.197,56.1527,SCANDCENTER,0.259190188172043
2014-10-04,10.2049,56.15679,MAGASIN,0.3065104166666667
2014-10-04,10.20596,56.14951,BRUUNS,0.33405473941937736
2014-10-04,10.206,56.15561,BUSGADEHUSET,1.9363782051282052
2014-10-04,10.20818,56.15441,SALLING,0.4683630952380952
2014-10-04,10.21149,56.14952,KALKVAERKSVEJ,0.11249999999999998
2014-10-04,10.21284,56.16184,NORREPORT,0.41602564102564105
2014-10-04,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-05,10.197,56.1527,SCANDCENTER,0.1907594086021505
2014-10-05,10.2049,56.15679,MAGASIN,0.11499999999999999
2014-10-05,10.20596,56.14951,BRUUNS,0.14928733823015036
2014-10-05,10.206,56.15561,BUSGADEHUSET,1.9019230769230768
2014-10-05,10.20818,56.15441,SALLING,0.18053571428571424
2014-10-05,10.21149,56.14952,KALKVAERKSVEJ,0.031150793650793606
2014-10-05,10.21284,56.16184,NORREPORT,0.5375
2014-10-05,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-06,10.197,56.1527,SCANDCENTER,0.36323924731182794
2014-10-06,10.2049,56.15679,MAGASIN,0.2543229166666667
2014-10-06,10.20596,56.14951,BRUUNS,0.23624956278419026
2014-10-06,10.206,56.15561,BUSGADEHUSET,1.1504807692307693
2014-10-06,10.20818,56.15441,SALLING,0.24238095238095236
2014-10-06,10.21149,56.14952,KALKVAERKSVEJ,0.1328373015873016
2014-10-06,10.21284,56.16184,NORREPORT,0.5708333333333333
2014-10-06,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-07,10.197,56.1527,SCANDCENTER,0.37053091397849464
2014-10-07,10.2049,56.15679,MAGASIN,0.28869791666666667
2014-10-07,10.20596,56.14951,BRUUNS,0.2735659321441063
2014-10-07,10.206,56.15561,BUSGADEHUSET,0.844551282051282
2014-10-07,10.20818,56.15441,SALLING,0.320625
2014-10-07,10.21149,56.14952,KALKVAERKSVEJ,0.14216269841269838
2014-10-07,10.21284,56.16184,NORREPORT,0.5743589743589744
2014-10-07,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-08,10.197,56.1527,SCANDCENTER,0.37431115591397845
2014-10-08,10.2049,56.15679,MAGASIN,0.26286458333333335
2014-10-08,10.20596,56.14951,BRUUNS,0.2577824414130815
2014-10-08,10.206,56.15561,BUSGADEHUSET,0.8559294871794871
2014-10-08,10.20818,56.15441,SALLING,0.3047916666666666
2014-10-08,10.21149,56.14952,KALKVAERKSVEJ,0.15386904761904757
2014-10-08,10.21284,56.16184,NORREPORT,0.5621794871794872
2014-10-08,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-09,10.197,56.1527,SCANDCENTER,0.41596102150537634
2014-10-09,10.2049,56.15679,MAGASIN,0.243125
2014-10-09,10.20596,56.14951,BRUUNS,0.28969919552291007
2014-10-09,10.206,56.15561,BUSGADEHUSET,0.9740384615384615
2014-10-09,10.20818,56.15441,SALLING,0.29223214285714283
2014-10-09,10.21149,56.14952,KALKVAERKSVEJ,0.15595238095238093
2014-10-09,10.21284,56.16184,NORREPORT,0.5737179487179488
2014-10-09,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-10,10.197,56.1527,SCANDCENTER,0.34317876344086023
2014-10-10,10.2049,56.15679,MAGASIN,0.2755208333333333
2014-10-10,10.20596,56.14951,BRUUNS,0.3056357117873382
2014-10-10,10.206,56.15561,BUSGADEHUSET,0.954647435897436
2014-10-10,10.20818,56.15441,SALLING,0.29952380952380947
2014-10-10,10.21149,56.14952,KALKVAERKSVEJ,0.11210317460317458
2014-10-10,10.21284,56.16184,NORREPORT,0.5076923076923077
2014-10-10,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-11,10.197,56.1527,SCANDCENTER,0.1559979838709677
2014-10-11,10.2049,56.15679,MAGASIN,0.25317708333333333
2014-10-11,10.20596,56.14951,BRUUNS,0.3267532353969919
2014-10-11,10.206,56.15561,BUSGADEHUSET,0.9280448717948717
2014-10-11,10.20818,56.15441,SALLING,0.23803571428571427
2014-10-11,10.21149,56.14952,KALKVAERKSVEJ,0.056547619047619006
2014-10-11,10.21284,56.16184,NORREPORT,0.30737179487179483
2014-10-11,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-12,10.197,56.1527,SCANDCENTER,0.11503696236559136
2014-10-12,10.2049,56.15679,MAGASIN,0.06770833333333333
2014-10-12,10.20596,56.14951,BRUUNS,0.14259793634137807
2014-10-12,10.206,56.15561,BUSGADEHUSET,1.0371794871794873
2014-10-12,10.20818,56.15441,SALLING,0.07943452380952377
2014-10-12,10.21149,56.14952,KALKVAERKSVEJ,0.029166666666666615
2014-10-12,10.21284,56.16184,NORREPORT,0.33557692307692305
2014-10-12,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-13,10.197,56.1527,SCANDCENTER,0.2802923387096774
2014-10-13,10.2049,56.15679,MAGASIN,0.31760416666666663
2014-10-13,10.20596,56.14951,BRUUNS,0.3906741867785939
2014-10-13,10.206,56.15561,BUSGADEHUSET,0.9480769230769232
2014-10-13,10.20818,56.15441,SALLING,0.4079761904761905
2014-10-13,10.21149,56.14952,KALKVAERKSVEJ,0.14087301587301582
2014-10-13,10.21284,56.16184,NORREPORT,0.3717948717948718
2014-10-13,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-14,10.197,56.1527,SCANDCENTER,0.2966061827956989
2014-10-14,10.2049,56.15679,MAGASIN,0.31906249999999997
2014-10-14,10.20596,56.14951,BRUUNS,0.4141526757607555
2014-10-14,10.206,56.15561,BUSGADEHUSET,0.9152243589743589
2014-10-14,10.20818,56.15441,SALLING,0.3569940476190476
2014-10-14,10.21149,56.14952,KALKVAERKSVEJ,0.11130952380952379
2014-10-14,10.21284,56.16184,NORREPORT,0.26314102564102565
2014-10-14,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-15,10.197,56.1527,SCANDCENTER,0.3066532258064516
2014-10-15,10.2049,56.15679,MAGASIN,0.42984375
2014-10-15,10.20596,56.14951,BRUUNS,0.41644805876180474
2014-10-15,10.206,56.15561,BUSGADEHUSET,1.003525641025641
2014-10-15,10.20818,56.15441,SALLING,0.3574702380952381
2014-10-15,10.21149,56.14952,KALKVAERKSVEJ,0.11378968253968251
2014-10-15,10.21284,56.16184,NORREPORT,0.28044871794871795
2014-10-15,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-16,10.197,56.1527,SCANDCENTER,0.3025873655913978
2014-10-16,10.2049,56.15679,MAGASIN,0.34005208333333337
2014-10-16,10.20596,56.14951,BRUUNS,0.4202955578873732
2014-10-16,10.206,56.15561,BUSGADEHUSET,1.0607371794871796
2014-10-16,10.20818,56.15441,SALLING,0.36767857142857135
2014-10-16,10.21149,56.14952,KALKVAERKSVEJ,0.1309523809523809
2014-10-16,10.21284,56.16184,NORREPORT,0.29038461538461535
2014-10-16,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-17,10.197,56.1527,SCANDCENTER,0.2921757035003431
2014-10-17,10.2049,56.15679,MAGASIN,0.3389893617021276
2014-10-17,10.20596,56.14951,BRUUNS,0.4334799401665513
2014-10-17,10.206,56.15561,BUSGADEHUSET,1.4014729950900164
2014-10-17,10.20818,56.15441,SALLING,0.3749544072948328
2014-10-17,10.21149,56.14952,KALKVAERKSVEJ,0.0896656534954407
2014-10-17,10.21284,56.16184,NORREPORT,0.24058919803600654
2014-10-17,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-18,10.197,56.1527,SCANDCENTER,0.2056115591397849
2014-10-18,10.2049,56.15679,MAGASIN,0.28520833333333334
2014-10-18,10.20596,56.14951,BRUUNS,0.31975778244141306
2014-10-18,10.206,56.15561,BUSGADEHUSET,1.8161858974358973
2014-10-18,10.20818,56.15441,SALLING,0.2891964285714285
2014-10-18,10.21149,56.14952,KALKVAERKSVEJ,0.0510912698412698
2014-10-18,10.21284,56.16184,NORREPORT,0.2625
2014-10-18,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-19,10.197,56.1527,SCANDCENTER,0.17246303763440854
2014-10-19,10.2049,56.15679,MAGASIN,0.14411458333333335
2014-10-19,10.20596,56.14951,BRUUNS,0.19042934592514862
2014-10-19,10.206,56.15561,BUSGADEHUSET,1.7645833333333334
2014-10-19,10.20818,56.15441,SALLING,0.13428571428571426
2014-10-19,10.21149,56.14952,KALKVAERKSVEJ,0.023015873015872962
2014-10-19,10.21284,56.16184,NORREPORT,0.517948717948718
2014-10-19,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-20,10.197,56.1527,SCANDCENTER,0.3299059139784946
2014-10-20,10.2049,56.15679,MAGASIN,0.24265625000000002
2014-10-20,10.20596,56.14951,BRUUNS,0.2975034977264778
2014-10-20,10.206,56.15561,BUSGADEHUSET,1.1325320512820511
2014-10-20,10.20818,56.15441,SALLING,0.2819940476190476
2014-10-20,10.21149,56.14952,KALKVAERKSVEJ,0.12718253968253965
2014-10-20,10.21284,56.16184,NORREPORT,0.5791666666666667
2014-10-20,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-21,10.197,56.1527,SCANDCENTER,0.40132728494623654
2014-10-21,10.2049,56.15679,MAGASIN,0.27890624999999997
2014-10-21,10.20596,56.14951,BRUUNS,0.24427247289261977
2014-10-21,10.206,56.15561,BUSGADEHUSET,0.8647435897435898
2014-10-21,10.20818,56.15441,SALLING,0.290297619047619
2014-10-21,10.21149,56.14952,KALKVAERKSVEJ,0.13005952380952376
2014-10-21,10.21284,56.16184,NORREPORT,0.5823717948717949
2014-10-21,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-22,10.197,56.1527,SCANDCENTER,0.3454301075268817
2014-10-22,10.2049,56.15679,MAGASIN,0.25661458333333337
2014-10-22,10.20596,56.14951,BRUUNS,0.23423837005946133
2014-10-22,10.206,56.15561,BUSGADEHUSET,1.0663461538461538
2014-10-22,10.20818,56.15441,SALLING,0.29336309523809523
2014-10-22,10.21149,56.14952,KALKVAERKSVEJ,0.11706349206349202
2014-10-22,10.21284,56.16184,NORREPORT,0.6586538461538461
2014-10-22,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-23,10.197,56.1527,SCANDCENTER,0.42067604667124225
2014-10-23,10.2049,56.15679,MAGASIN,0.2853723404255319
2014-10-23,10.20596,56.14951,BRUUNS,0.26161505659619116
2014-10-23,10.206,56.15561,BUSGADEHUSET,1.0147299509001637
2014-10-23,10.20818,56.15441,SALLING,0.2915501519756839
2014-10-23,10.21149,56.14952,KALKVAERKSVEJ,0.13667679837892602
2014-10-23,10.21284,56.16184,NORREPORT,0.5705400981996727
2014-10-23,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-24,10.197,56.1527,SCANDCENTER,0.44035618279569894
2014-10-24,10.2049,56.15679,MAGASIN,0.36671875
2014-10-24,10.20596,56.14951,BRUUNS,0.2896117523609653
2014-10-24,10.206,56.15561,BUSGADEHUSET,0.9681089743589744
2014-10-24,10.20818,56.15441,SALLING,0.3065178571428571
2014-10-24,10.21149,56.14952,KALKVAERKSVEJ,0.14087301587301584
2014-10-24,10.21284,56.16184,NORREPORT,0.6884615384615386
2014-10-24,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-25,10.197,56.1527,SCANDCENTER,0.2982022849462365
2014-10-25,10.2049,56.15679,MAGASIN,0.3229166666666667
2014-10-25,10.20596,56.14951,BRUUNS,0.30900227352221055
2014-10-25,10.206,56.15561,BUSGADEHUSET,0.8020833333333334
2014-10-25,10.20818,56.15441,SALLING,0.24928571428571425
2014-10-25,10.21149,56.14952,KALKVAERKSVEJ,0.060615079365079316
2014-10-25,10.21284,56.16184,NORREPORT,0.47564102564102567
2014-10-25,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-26,10.197,56.1527,SCANDCENTER,0.21737096774193546
2014-10-26,10.2049,56.15679,MAGASIN,0.11805
2014-10-26,10.20596,56.14951,BRUUNS,0.13213011542497372
2014-10-26,10.206,56.15561,BUSGADEHUSET,0.782
2014-10-26,10.20818,56.15441,SALLING,0.1268285714285714
2014-10-26,10.21149,56.14952,KALKVAERKSVEJ,0.044285714285714255
2014-10-26,10.21284,56.16184,NORREPORT,0.5803076923076923
2014-10-26,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-27,10.197,56.1527,SCANDCENTER,0.31389448924731184
2014-10-27,10.2049,56.15679,MAGASIN,0.2602083333333333
2014-10-27,10.20596,56.14951,BRUUNS,0.21336131514515563
2014-10-27,10.206,56.15561,BUSGADEHUSET,0.764102564102564
2014-10-27,10.20818,56.15441,SALLING,0.271875
2014-10-27,10.21149,56.14952,KALKVAERKSVEJ,0.12718253968253965
2014-10-27,10.21284,56.16184,NORREPORT,0.5246794871794872
2014-10-27,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-28,10.197,56.1527,SCANDCENTER,0.3846102150537634
2014-10-28,10.2049,56.15679,MAGASIN,0.26984375
2014-10-28,10.20596,56.14951,BRUUNS,0.25301678908709335
2014-10-28,10.206,56.15561,BUSGADEHUSET,0.7453525641025641
2014-10-28,10.20818,56.15441,SALLING,0.30011904761904756
2014-10-28,10.21149,56.14952,KALKVAERKSVEJ,0.2913690476190476
2014-10-28,10.21284,56.16184,NORREPORT,0.4173076923076923
2014-10-28,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-29,10.197,56.1527,SCANDCENTER,0.4804939516129032
2014-10-29,10.2049,56.15679,MAGASIN,0.2503125
2014-10-29,10.20596,56.14951,BRUUNS,0.2876442812172088
2014-10-29,10.206,56.15561,BUSGADEHUSET,1.0149038461538462
2014-10-29,10.20818,56.15441,SALLING,0.3078869047619047
2014-10-29,10.21149,56.14952,KALKVAERKSVEJ,0.1347222222222222
2014-10-29,10.21284,56.16184,NORREPORT,0.4423076923076923
2014-10-29,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-30,10.197,56.1527,SCANDCENTER,0.4241767473118279
2014-10-30,10.2049,56.15679,MAGASIN,0.28479166666666667
2014-10-30,10.20596,56.14951,BRUUNS,0.012701119272472852
2014-10-30,10.206,56.15561,BUSGADEHUSET,1.4306089743589743
2014-10-30,10.20818,56.15441,SALLING,0.30360119047619044
2014-10-30,10.21149,56.14952,KALKVAERKSVEJ,0.14067460317460312
2014-10-30,10.21284,56.16184,NORREPORT,0.4205128205128205
2014-10-30,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-10-31,10.197,56.1527,SCANDCENTER,0.4053646563814866
2014-10-31,10.2049,56.15679,MAGASIN,0.34407608695652175
2014-10-31,10.20596,56.14951,BRUUNS,0.27446507596149455
2014-10-31,10.206,56.15561,BUSGADEHUSET,1.818561872909699
2014-10-31,10.20818,56.15441,SALLING,0.32531055900621114
2014-10-31,10.21149,56.14952,KALKVAERKSVEJ,0.132815734989648
2014-10-31,10.21284,56.16184,NORREPORT,0.5107023411371238
2014-10-31,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-11-01,10.197,56.1527,SCANDCENTER,0.3372647849462365
2014-11-01,10.2049,56.15679,MAGASIN,0.32734375
2014-11-01,10.20596,56.14951,BRUUNS,0.7229800629590765
2014-11-01,10.206,56.15561,BUSGADEHUSET,1.980448717948718
2014-11-01,10.20818,56.15441,SALLING,0.3121428571428571
2014-11-01,10.21149,56.14952,KALKVAERKSVEJ,0.1006944444444444
2014-11-01,10.21284,56.16184,NORREPORT,0.4314102564102564
2014-11-01,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-11-02,10.197,56.1527,SCANDCENTER,0.20477150537634403
2014-11-02,10.2049,56.15679,MAGASIN,0.1853125
2014-11-02,10.20596,56.14951,BRUUNS,0.7229800629590765
2014-11-02,10.206,56.15561,BUSGADEHUSET,1.9006410256410255
2014-11-02,10.20818,56.15441,SALLING,0.12002976190476185
2014-11-02,10.21149,56.14952,KALKVAERKSVEJ,0.04107142857142853
2014-11-02,10.21284,56.16184,NORREPORT,0.4711538461538462
2014-11-02,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-11-03,10.197,56.1527,SCANDCENTER,0.4262933657942788
2014-11-03,10.2049,56.15679,MAGASIN,0.328066037735849
2014-11-03,10.20596,56.14951,BRUUNS,0.7229800629590766
2014-11-03,10.206,56.15561,BUSGADEHUSET,1.9380261248185775
2014-11-03,10.20818,56.15441,SALLING,0.2853369272237196
2014-11-03,10.21149,56.14952,KALKVAERKSVEJ,0.15013477088948782
2014-11-03,10.21284,56.16184,NORREPORT,0.42989840348330915
2014-11-03,10.21353,56.15659,SKOLEBAKKEN,1.0
2014-11-04,10.197,56.1527,SCANDCENTER,0.36054838709677417
2014-11-04,10.2049,56.15679,MAGASIN,0.2025
2014-11-04,10.20596,56.14951,BRUUNS,0.6333263378803777
2014-11-04,10.206,56.15561,BUSGADEHUSET,1.4083076923076925
2014-11-04,10.20818,56.15441,SALLING,0.20959999999999998
2014-11-04,10.21149,56.14952,KALKVAERKSVEJ,0.15466666666666662
2014-11-04,10.21284,56.16184,NORREPORT,0.5766153846153846
2014-11-04,10.21353,56.15659,SKOLEBAKKEN,1.0
